"age","city","occupation","gender","income"
60,"Miskolc","Sales Representative","Female",440305.900438395
62,"Debrecen","Nurse","Male",518524.604308129
47,"Szeged","Engineer","Male",549681.488317376
62,"Budapest","Engineer","Female",646052.799044043
27,"Debrecen","Nurse","Female",217497.279082063
42,"Miskolc","Accountant","Male",419445.833809725
57,"Budapest","Accountant","Male",598135.462610053
36,"Eger","Nurse","Male",346862.569118233
46,"Miskolc","Engineer","Female",540857.711489468
49,"Budapest","Sales Representative","Female",498096.118983544
37,"Szeged","Nurse","Male",389016.312421878
55,"Budapest","Sales Representative","Female",466569.082826904
47,"Budapest","Accountant","Female",504587.76806427
31,"Budapest","Accountant","Male",412259.730874389
54,"Miskolc","Teacher","Female",456131.212945026
25,"Pécs","Software Developer","Male",250437.590415698
51,"Debrecen","Software Developer","Male",621321.922823776
30,"Budapest","Sales Representative","Male",367232.927101118
47,"Miskolc","Accountant","Female",434205.01113684
45,"Budapest","Teacher","Female",440813.384611789
54,"Debrecen","Nurse","Female",497857.93696339
45,"Budapest","Driver","Female",448868.645495082
50,"Debrecen","Nurse","Male",524092.097736598
31,"Budapest","Software Developer","Female",332615.664966144
39,"Budapest","Teacher","Male",435060.235926881
53,"Budapest","Sales Representative","Female",528254.9100655
30,"Budapest","Accountant","Male",328554.079870586
28,"Budapest","Engineer","Female",348769.157424258
38,"Budapest","Sales Representative","Male",411921.862812485
39,"Budapest","Software Developer","Male",594276.660703539
40,"Budapest","Manager","Female",503086.172320238
68,"Debrecen","Software Developer","Male",743648.760502991
22,"Eger","Engineer","Male",151374.981155403
29,"Budapest","Manager","Female",390973.363894332
30,"Pécs","Teacher","Male",338632.651237763
57,"Budapest","Software Developer","Female",756206.22432806
55,"Debrecen","Engineer","Female",588553.661528814
29,"Debrecen","Sales Representative","Male",279315.56616183
27,"Eger","Manager","Male",361559.255867822
36,"Budapest","Accountant","Female",438996.586762085
16,"Debrecen","Chef","Male",0
46,"Miskolc","Software Developer","Female",448329.414183833
39,"Debrecen","Manager","Male",468395.236420652
19,"Budapest","Engineer","Male",219658.846696436
37,"Budapest","Sales Representative","Female",368695.810102717
39,"Szeged","Teacher","Male",351087.955548123
50,"Debrecen","Software Developer","Female",618795.273578981
39,"Debrecen","Nurse","Male",341408.115392713
31,"Budapest","Software Developer","Male",499926.618588604
32,"Debrecen","Engineer","Female",327671.095291486
56,"Szombathely","Manager","Male",613870.009126054
36,"Pécs","Chef","Female",162523.565445454
44,"Budapest","Sales Representative","Female",476582.151133223
45,"Pécs","Software Developer","Male",551288.849790045
45,"Szeged","Software Developer","Male",585607.906964451
22,"Szombathely","Sales Representative","Male",59636.0765105112
48,"Budapest","Engineer","Female",458443.193996342
54,"Budapest","Driver","Female",512283.162579568
65,"Debrecen","Accountant","Female",560062.422281306
24,"Debrecen","Engineer","Female",230612.373462132
26,"Szeged","Nurse","Male",146488.08078352
45,"Szeged","Teacher","Female",482986.438273205
34,"Budapest","Sales Representative","Male",372732.164659036
55,"Debrecen","Manager","Male",630478.673920878
22,"Szeged","Sales Representative","Female",111296.613962474
44,"Debrecen","Manager","Male",489086.89557164
45,"Budapest","Engineer","Female",539097.085560557
51,"Miskolc","Manager","Male",491586.709760526
51,"Pécs","Teacher","Male",459807.120101094
41,"Szombathely","Software Developer","Female",472699.173272737
20,"Budapest","Accountant","Female",266666.243123198
44,"Szombathely","Sales Representative","Male",346568.912798467
45,"Budapest","Teacher","Male",518200.159150575
18,"Budapest","Manager","Female",180504.18264711
53,"Budapest","Nurse","Female",488542.073959152
41,"Szombathely","Engineer","Female",423136.53831733
27,"Eger","Software Developer","Female",350130.256322595
43,"Pécs","Sales Representative","Female",324248.29207085
51,"Szeged","Teacher","Male",437576.561846094
47,"Szombathely","Teacher","Male",493950.094594196
35,"Eger","Sales Representative","Female",352095.636217813
68,"Miskolc","Doctor","Female",745226.537901355
38,"Budapest","Teacher","Male",451376.933780782
44,"Budapest","Sales Representative","Male",377775.489292427
46,"Budapest","Doctor","Male",509576.577983753
51,"Budapest","Nurse","Male",496418.784888123
50,"Budapest","Engineer","Female",549347.398022798
40,"Pécs","Accountant","Male",390287.037903167
38,"Szeged","Engineer","Male",389322.559540841
27,"Budapest","Driver","Male",200594.279439842
45,"Budapest","Driver","Male",416577.395939057
49,"Szombathely","Chef","Female",355545.156567172
35,"Budapest","Engineer","Female",470221.712534384
50,"Debrecen","Engineer","Male",462689.960655037
41,"Budapest","Sales Representative","Male",441969.114747118
46,"Budapest","Manager","Female",526028.780122122
31,"Miskolc","Nurse","Male",197583.804240581
53,"Debrecen","Sales Representative","Male",499562.494382783
25,"Debrecen","Manager","Male",364152.686354227
65,"Budapest","Nurse","Male",634736.611653057
38,"Szombathely","Chef","Male",279672.506580133
23,"Szeged","Nurse","Female",158004.621106912
27,"Budapest","Manager","Female",377957.244382703
16,"Budapest","Teacher","Female",0
38,"Pécs","Chef","Male",338834.251494484
42,"Miskolc","Sales Representative","Male",362264.987914002
32,"Szeged","Sales Representative","Male",190811.447868499
38,"Debrecen","Nurse","Male",447993.7449092
24,"Debrecen","Accountant","Female",265355.558959127
52,"Pécs","Chef","Male",515805.852284089
38,"Szeged","Nurse","Female",383874.239426066
43,"Eger","Doctor","Male",451266.899379329
65,"Pécs","Chef","Female",544125.946832257
52,"Debrecen","Doctor","Male",554485.344877572
26,"Debrecen","Engineer","Female",251875.626607152
53,"Győr","Sales Representative","Female",390587.95554707
20,"Miskolc","Accountant","Male",162785.107942445
74,"Miskolc","Nurse","Male",31821.250832802
58,"Budapest","Engineer","Male",663798.67686901
21,"Budapest","Sales Representative","Male",242952.702348351
30,"Pécs","Teacher","Female",231819.040787412
59,"Budapest","Accountant","Female",641020.780196281
26,"Szombathely","Nurse","Male",86303.5504208693
69,"Budapest","Sales Representative","Female",674245.614621016
56,"Budapest","Nurse","Female",580930.768592214
50,"Debrecen","Doctor","Male",540734.76081926
35,"Szeged","Teacher","Female",238726.295061015
60,"Miskolc","Engineer","Female",620428.804075107
42,"Budapest","Teacher","Female",512512.791725353
53,"Szeged","Sales Representative","Male",526894.212320055
33,"Pécs","Teacher","Male",363069.859802531
50,"Debrecen","Sales Representative","Male",427465.415680684
28,"Debrecen","Sales Representative","Female",252835.376161072
34,"Győr","Driver","Male",191272.09776973
38,"Szeged","Nurse","Male",359290.932579828
54,"Győr","Nurse","Male",443924.220633284
42,"Budapest","Chef","Male",463193.835228776
35,"Budapest","Engineer","Male",456357.869527177
27,"Szeged","Teacher","Female",269412.441151564
31,"Budapest","Sales Representative","Male",284381.339231383
44,"Eger","Accountant","Male",385709.81156131
44,"Debrecen","Engineer","Male",480611.737344304
37,"Győr","Chef","Female",279824.511384779
32,"Budapest","Nurse","Male",320073.898408625
15,"Budapest","Teacher","Female",0
45,"Budapest","Sales Representative","Female",423952.044855036
36,"Debrecen","Teacher","Female",419606.53950684
39,"Debrecen","Nurse","Male",364263.415238143
38,"Győr","Accountant","Female",232944.508167739
15,"Debrecen","Nurse","Male",0
39,"Eger","Driver","Male",275910.567072608
62,"Szeged","Nurse","Female",571143.56376518
62,"Budapest","Nurse","Male",647246.670366108
22,"Miskolc","Engineer","Male",129370.266906766
40,"Pécs","Accountant","Male",363573.309033544
15,"Eger","Accountant","Female",0
33,"Debrecen","Nurse","Female",302301.581851312
61,"Eger","Sales Representative","Female",438341.569234083
50,"Eger","Accountant","Male",444769.77204388
36,"Győr","Accountant","Male",393175.938968446
35,"Szeged","Driver","Male",406284.657644495
39,"Pécs","Doctor","Male",398118.985367986
26,"Debrecen","Accountant","Male",325543.005687096
41,"Budapest","Sales Representative","Female",480180.50155012
30,"Szeged","Sales Representative","Female",358330.975517106
24,"Budapest","Teacher","Female",294923.242894415
30,"Eger","Doctor","Male",371432.247284006
53,"Szombathely","Teacher","Female",396120.629563063
27,"Budapest","Nurse","Male",334033.757581463
29,"Budapest","Teacher","Female",186805.408051941
12,"Budapest","Engineer","Female",0
47,"Debrecen","Sales Representative","Female",348102.806397689
41,"Miskolc","Sales Representative","Female",297162.081860729
35,"Budapest","Accountant","Male",454623.835218085
51,"Budapest","Manager","Female",645798.827950995
40,"Miskolc","Software Developer","Male",471072.698949905
47,"Győr","Driver","Male",395897.808155023
35,"Debrecen","Software Developer","Female",477902.206210999
32,"Szombathely","Software Developer","Female",404160.284554867
53,"Szeged","Driver","Male",574531.935576483
50,"Pécs","Driver","Female",440895.91909236
51,"Debrecen","Accountant","Female",639764.117740982
45,"Miskolc","Teacher","Male",440292.579984535
39,"Budapest","Teacher","Female",421238.69398599
30,"Budapest","Engineer","Male",446676.601422409
64,"Budapest","Nurse","Female",654180.291087476
42,"Miskolc","Nurse","Female",432661.899433786
36,"Eger","Teacher","Female",363485.966120621
61,"Budapest","Engineer","Male",688065.476514205
60,"Szeged","Accountant","Female",583018.656685371
32,"Eger","Manager","Male",317024.827426887
40,"Budapest","Sales Representative","Female",373383.871513263
37,"Debrecen","Teacher","Male",352787.424621201
51,"Debrecen","Software Developer","Female",626258.1029213
36,"Szeged","Engineer","Female",376280.965297187
43,"Szeged","Engineer","Female",439635.326349661
40,"Debrecen","Sales Representative","Female",282218.364563732
40,"Szeged","Teacher","Male",323392.982612344
28,"Szeged","Teacher","Female",268603.516664744
42,"Győr","Sales Representative","Male",284422.893998793
45,"Budapest","Nurse","Female",443212.258934381
40,"Budapest","Engineer","Male",406565.847343063
36,"Győr","Nurse","Female",339963.43377
47,"Pécs","Teacher","Male",420208.387790186
41,"Debrecen","Manager","Male",451037.133135758
50,"Debrecen","Sales Representative","Male",328822.73877408
28,"Eger","Software Developer","Female",289656.391285718
63,"Debrecen","Accountant","Male",654151.681115019
27,"Budapest","Teacher","Female",268422.778605467
34,"Debrecen","Teacher","Female",358392.980562636
49,"Budapest","Doctor","Female",660360.752329421
45,"Budapest","Manager","Female",524689.165977784
22,"Győr","Engineer","Female",130263.028743455
32,"Miskolc","Teacher","Male",303029.952774018
49,"Eger","Sales Representative","Female",377555.430177748
66,"Debrecen","Accountant","Male",607054.615883527
61,"Szombathely","Driver","Male",458726.381219974
63,"Pécs","Sales Representative","Male",523269.955966056
54,"Győr","Teacher","Female",438946.172715721
46,"Budapest","Manager","Female",561036.362316279
37,"Szombathely","Sales Representative","Male",366557.999797459
48,"Szeged","Nurse","Female",436591.792333514
33,"Debrecen","Nurse","Female",317687.793430947
16,"Szeged","Sales Representative","Male",0
55,"Debrecen","Driver","Male",527720.265574335
34,"Miskolc","Teacher","Male",393382.198547079
49,"Szeged","Accountant","Female",510560.529413773
19,"Szeged","Driver","Male",125792.753677305
0,"Szeged","Accountant","Female",0
39,"Győr","Manager","Female",383079.86575402
23,"Szeged","Teacher","Female",207611.636897707
36,"Győr","Engineer","Female",327676.611531109
44,"Budapest","Doctor","Female",529468.174155504
34,"Debrecen","Engineer","Male",403114.20596502
40,"Szombathely","Sales Representative","Female",302420.972889615
31,"Budapest","Nurse","Female",349963.625678765
27,"Budapest","Engineer","Male",421781.56287415
37,"Miskolc","Nurse","Female",382554.513458574
52,"Debrecen","Teacher","Male",531579.389425243
27,"Pécs","Sales Representative","Male",226952.964983214
51,"Budapest","Teacher","Female",587899.853797158
33,"Pécs","Driver","Male",231949.038744326
24,"Szeged","Sales Representative","Female",105234.386824705
48,"Miskolc","Software Developer","Female",426253.883440691
49,"Budapest","Teacher","Female",517092.080435661
54,"Debrecen","Teacher","Female",453396.198694813
47,"Budapest","Engineer","Male",615869.77771848
39,"Szeged","Accountant","Male",489405.223573281
58,"Pécs","Nurse","Female",463937.425490067
35,"Budapest","Nurse","Female",307580.169544061
39,"Budapest","Software Developer","Male",599518.585377603
36,"Budapest","Teacher","Female",400272.159781491
49,"Budapest","Software Developer","Male",691420.554558659
35,"Budapest","Sales Representative","Male",348863.811529992
48,"Debrecen","Engineer","Male",578139.408592593
23,"Miskolc","Accountant","Male",211861.855240587
31,"Budapest","Engineer","Female",395412.292739556
44,"Szeged","Engineer","Male",552274.903358257
42,"Budapest","Engineer","Female",408180.698697969
32,"Pécs","Teacher","Male",251301.344776316
57,"Szeged","Sales Representative","Female",563378.578730772
50,"Debrecen","Sales Representative","Female",419213.284173
41,"Budapest","Sales Representative","Female",339214.491229977
44,"Szeged","Engineer","Male",420217.703999925
37,"Budapest","Teacher","Female",329555.906403245
55,"Budapest","Driver","Female",420758.44502235
44,"Budapest","Accountant","Female",577489.161261
16,"Budapest","Sales Representative","Female",0
40,"Miskolc","Nurse","Male",446206.250841932
39,"Eger","Teacher","Male",342924.251568895
28,"Debrecen","Teacher","Female",285850.229045542
36,"Budapest","Sales Representative","Male",369634.266847481
61,"Debrecen","Nurse","Female",535736.533928658
70,"Miskolc","Engineer","Male",660085.655546967
53,"Budapest","Engineer","Female",673126.842605903
35,"Miskolc","Sales Representative","Female",236304.3696852
52,"Győr","Chef","Female",421786.953834699
48,"Szombathely","Software Developer","Male",460164.043600589
61,"Budapest","Chef","Female",600822.01597288
32,"Budapest","Engineer","Female",341748.753870439
51,"Budapest","Sales Representative","Male",484570.824128629
71,"Debrecen","Accountant","Female",50160.9893825204
15,"Miskolc","Teacher","Female",0
51,"Debrecen","Manager","Male",551285.732657969
56,"Debrecen","Accountant","Female",529765.283408143
46,"Pécs","Doctor","Female",452261.438876545
47,"Szeged","Sales Representative","Female",356333.763047527
31,"Budapest","Software Developer","Female",395463.513577163
31,"Budapest","Teacher","Female",220562.194930858
28,"Budapest","Manager","Male",427771.390416043
19,"Debrecen","Teacher","Female",137687.146313038
45,"Debrecen","Teacher","Male",449775.858688419
41,"Budapest","Nurse","Female",433138.077202229
40,"Miskolc","Doctor","Female",389591.89114893
42,"Pécs","Accountant","Female",438991.061449607
35,"Szeged","Sales Representative","Female",277222.527955921
61,"Budapest","Sales Representative","Male",604909.627747935
44,"Pécs","Manager","Male",446177.144194505
40,"Győr","Accountant","Male",270562.523892606
27,"Szeged","Accountant","Male",343914.687022444
28,"Budapest","Sales Representative","Female",234843.781653901
31,"Budapest","Driver","Female",326885.772974768
46,"Debrecen","Manager","Female",576753.105457805
51,"Pécs","Software Developer","Female",536319.765068948
33,"Miskolc","Sales Representative","Male",227612.885001982
30,"Pécs","Nurse","Male",259754.81745789
31,"Miskolc","Nurse","Female",108386.650749037
27,"Budapest","Engineer","Female",304306.041060401
41,"Debrecen","Teacher","Female",456927.09450525
55,"Szeged","Doctor","Female",546804.565206762
9,"Debrecen","Teacher","Male",0
39,"Budapest","Sales Representative","Male",455049.911908335
56,"Budapest","Manager","Female",665179.753008797
31,"Eger","Chef","Female",297756.470352616
39,"Budapest","Nurse","Female",462004.352082419
50,"Budapest","Accountant","Male",580301.877797757
44,"Miskolc","Sales Representative","Female",309746.326413509
44,"Budapest","Engineer","Female",587713.004399909
13,"Budapest","Accountant","Female",0
35,"Szeged","Sales Representative","Female",248769.173219988
38,"Debrecen","Chef","Female",305898.547948311
53,"Miskolc","Accountant","Male",395983.837020932
44,"Pécs","Teacher","Female",401293.326371583
49,"Szeged","Accountant","Female",519743.857014742
50,"Budapest","Accountant","Male",591699.073432544
23,"Budapest","Manager","Male",341164.976351634
47,"Budapest","Teacher","Male",532639.640902596
46,"Budapest","Teacher","Male",531078.882045267
25,"Győr","Accountant","Male",265368.209497888
15,"Szeged","Manager","Male",0
43,"Budapest","Nurse","Male",531888.692677793
45,"Budapest","Manager","Female",568642.497721035
32,"Budapest","Software Developer","Female",426678.049071213
52,"Szeged","Sales Representative","Female",395259.563990031
24,"Budapest","Software Developer","Male",288468.346246824
63,"Budapest","Chef","Female",468886.758244211
47,"Budapest","Software Developer","Male",655702.455989392
58,"Debrecen","Sales Representative","Male",518604.050772367
50,"Győr","Engineer","Male",433201.373197002
44,"Szeged","Sales Representative","Male",430510.915965327
45,"Szeged","Sales Representative","Male",510032.42672562
55,"Budapest","Chef","Male",639262.27047113
53,"Miskolc","Driver","Female",425790.907475825
43,"Miskolc","Sales Representative","Male",366553.018630902
65,"Miskolc","Nurse","Female",577599.70774903
27,"Budapest","Accountant","Female",336027.467783855
24,"Szeged","Engineer","Female",209366.09317051
70,"Szombathely","Teacher","Male",631707.591340571
30,"Pécs","Software Developer","Female",237089.656716206
59,"Eger","Accountant","Female",603606.982277072
50,"Szombathely","Accountant","Male",505585.35118955
35,"Eger","Accountant","Male",296476.910282292
40,"Győr","Sales Representative","Female",359663.194234353
35,"Szombathely","Manager","Female",359618.455383632
41,"Budapest","Manager","Female",537372.039776643
34,"Budapest","Nurse","Female",349058.28969572
27,"Budapest","Teacher","Female",327374.530237052
48,"Debrecen","Nurse","Male",415805.539232138
36,"Budapest","Teacher","Female",392972.579949048
38,"Budapest","Accountant","Female",483803.746067765
36,"Debrecen","Nurse","Male",295385.540274583
44,"Győr","Nurse","Female",404881.012875822
28,"Szeged","Teacher","Female",247710.50781618
44,"Budapest","Accountant","Female",497147.458027284
34,"Budapest","Sales Representative","Female",327110.907913558
37,"Debrecen","Software Developer","Female",424427.353789278
34,"Debrecen","Sales Representative","Male",306082.473400682
41,"Szeged","Accountant","Male",412282.856284357
45,"Budapest","Sales Representative","Male",430099.36923813
30,"Pécs","Software Developer","Female",377133.121459064
33,"Budapest","Manager","Female",408951.345915924
38,"Eger","Nurse","Male",299521.519048928
21,"Debrecen","Accountant","Male",176222.059458492
39,"Győr","Manager","Female",395375.620100323
60,"Debrecen","Sales Representative","Female",425179.593608444
36,"Szeged","Software Developer","Female",481646.904438416
40,"Budapest","Manager","Female",535749.57752354
27,"Budapest","Sales Representative","Female",307939.852058404
36,"Győr","Manager","Female",373479.004740104
46,"Debrecen","Sales Representative","Female",308356.695335373
49,"Debrecen","Sales Representative","Male",368108.910795289
42,"Eger","Sales Representative","Female",328775.731506152
37,"Debrecen","Driver","Female",243336.289475041
26,"Budapest","Sales Representative","Female",334726.535753324
40,"Budapest","Nurse","Male",338256.794176316
44,"Szeged","Sales Representative","Female",366556.567932712
35,"Budapest","Teacher","Female",431387.525770976
51,"Budapest","Chef","Female",548017.090282011
43,"Budapest","Sales Representative","Male",492479.674578994
29,"Budapest","Manager","Male",474450.946544601
36,"Budapest","Driver","Female",406933.584973155
32,"Eger","Sales Representative","Male",232042.416453695
25,"Győr","Accountant","Female",246129.383083442
26,"Budapest","Teacher","Female",237847.521881938
36,"Budapest","Teacher","Male",393702.040569234
31,"Pécs","Chef","Male",143373.207561335
42,"Szeged","Accountant","Male",496900.834709818
17,"Szeged","Sales Representative","Male",0
24,"Szombathely","Teacher","Male",179308.403926947
56,"Budapest","Nurse","Female",556907.166550439
36,"Budapest","Sales Representative","Male",383131.851865473
43,"Debrecen","Sales Representative","Male",409439.389124616
50,"Debrecen","Accountant","Female",465925.450990285
39,"Budapest","Engineer","Male",512924.696333567
55,"Győr","Teacher","Male",468781.444035811
50,"Győr","Driver","Male",377492.812927441
65,"Szeged","Sales Representative","Male",529489.914276312
51,"Szeged","Software Developer","Female",688182.450440287
63,"Szeged","Nurse","Male",577353.739805764
40,"Budapest","Engineer","Male",580580.925670193
26,"Budapest","Sales Representative","Female",265867.133486388
53,"Budapest","Teacher","Female",607119.68860737
36,"Debrecen","Doctor","Male",514041.97934806
46,"Debrecen","Driver","Female",373467.033046482
61,"Debrecen","Software Developer","Male",710811.415866846
50,"Miskolc","Nurse","Male",424337.1104671
22,"Szombathely","Teacher","Female",52677.4232822059
58,"Győr","Doctor","Female",635323.277421901
49,"Debrecen","Sales Representative","Male",425112.961861474
39,"Szombathely","Software Developer","Female",432175.280256768
32,"Miskolc","Driver","Female",182844.742780126
40,"Debrecen","Accountant","Male",433183.212076087
24,"Debrecen","Manager","Female",331879.980757753
13,"Budapest","Engineer","Male",0
31,"Szeged","Driver","Male",318243.965008249
40,"Miskolc","Nurse","Male",336553.80872053
25,"Budapest","Chef","Male",164190.303796157
13,"Budapest","Software Developer","Female",0
47,"Budapest","Chef","Female",497263.66950088
31,"Eger","Sales Representative","Male",191136.096693697
41,"Győr","Doctor","Female",412132.808819084
11,"Budapest","Teacher","Male",0
50,"Debrecen","Sales Representative","Male",436939.620307013
29,"Budapest","Sales Representative","Male",295022.490205783
54,"Budapest","Accountant","Female",516367.419082917
41,"Budapest","Engineer","Female",512492.140476417
43,"Miskolc","Doctor","Female",438505.418404998
44,"Miskolc","Sales Representative","Male",305776.505523355
39,"Szombathely","Teacher","Female",404490.995714728
48,"Budapest","Sales Representative","Male",556381.552234687
63,"Szeged","Teacher","Male",606238.43740349
44,"Debrecen","Teacher","Female",371490.204261969
38,"Debrecen","Driver","Female",382617.157328787
37,"Debrecen","Teacher","Male",322765.892286152
26,"Budapest","Accountant","Male",437037.240700252
42,"Budapest","Teacher","Male",501748.084793439
23,"Debrecen","Nurse","Female",177805.344635565
27,"Budapest","Engineer","Female",383192.375105214
57,"Budapest","Engineer","Male",686441.2493592
22,"Pécs","Nurse","Female",127316.788981171
66,"Szeged","Accountant","Male",617345.443038436
48,"Budapest","Engineer","Male",512769.226832658
61,"Budapest","Software Developer","Male",704228.552251019
45,"Debrecen","Sales Representative","Female",427784.65909099
38,"Szeged","Doctor","Female",444517.4048173
60,"Szeged","Engineer","Male",712804.471675514
40,"Debrecen","Teacher","Male",521175.465963271
35,"Budapest","Teacher","Male",399854.124075347
33,"Budapest","Nurse","Female",366610.755481179
33,"Miskolc","Accountant","Male",257048.537976868
45,"Budapest","Manager","Female",641496.218653745
45,"Debrecen","Sales Representative","Male",360070.450838853
41,"Budapest","Accountant","Female",408279.19056425
18,"Eger","Engineer","Female",81014.0868438285
27,"Győr","Accountant","Female",170155.390007738
13,"Debrecen","Software Developer","Male",0
25,"Budapest","Nurse","Male",232142.866169304
62,"Szombathely","Nurse","Male",473961.174257815
58,"Debrecen","Engineer","Male",635184.975200641
31,"Győr","Nurse","Male",230385.215895675
55,"Szeged","Sales Representative","Male",600192.112942839
38,"Debrecen","Doctor","Female",488179.480207082
38,"Budapest","Doctor","Male",547869.129504777
53,"Budapest","Software Developer","Female",653210.389206266
38,"Budapest","Nurse","Female",413736.922072694
55,"Szombathely","Manager","Female",442605.640608529
44,"Pécs","Chef","Female",240976.040023834
28,"Budapest","Accountant","Male",293350.013830698
45,"Budapest","Accountant","Female",454276.753575483
40,"Szombathely","Accountant","Female",359972.801744938
34,"Budapest","Accountant","Male",318565.493870165
38,"Szeged","Manager","Female",403932.243995726
40,"Győr","Accountant","Male",402808.603188095
48,"Budapest","Nurse","Male",535743.134405085
41,"Budapest","Sales Representative","Female",427959.319695886
43,"Debrecen","Engineer","Female",549096.503765371
25,"Pécs","Engineer","Female",198867.8713861
38,"Eger","Chef","Female",251409.808324553
39,"Budapest","Manager","Female",540217.596164808
36,"Eger","Manager","Male",343260.052714831
35,"Budapest","Engineer","Male",341203.157662436
40,"Pécs","Software Developer","Female",397889.943325955
40,"Budapest","Manager","Female",474690.812535268
46,"Debrecen","Chef","Female",431929.497268527
57,"Budapest","Accountant","Female",582276.086248531
37,"Budapest","Sales Representative","Female",306019.99157561
37,"Szeged","Software Developer","Female",520627.484695054
65,"Budapest","Manager","Male",704465.800697957
35,"Budapest","Teacher","Male",454039.944412826
33,"Debrecen","Teacher","Female",242749.09864938
46,"Debrecen","Manager","Male",557716.484963524
38,"Győr","Engineer","Male",386313.1409774
46,"Budapest","Manager","Female",587008.883704123
49,"Szeged","Sales Representative","Male",462528.316575628
74,"Szeged","Teacher","Female",46073.136509473
55,"Budapest","Sales Representative","Female",481268.295286994
51,"Budapest","Nurse","Female",498666.842476578
44,"Eger","Doctor","Female",475360.734319761
35,"Debrecen","Accountant","Female",421442.594934738
41,"Budapest","Sales Representative","Male",421450.110704397
28,"Szombathely","Manager","Female",305355.457790385
50,"Szombathely","Sales Representative","Male",511926.126728076
48,"Győr","Nurse","Male",395236.403147572
55,"Szeged","Engineer","Female",570405.962042384
28,"Szombathely","Chef","Female",240424.612524291
37,"Budapest","Teacher","Female",487861.481575038
28,"Budapest","Accountant","Male",331031.314018056
37,"Debrecen","Sales Representative","Female",258068.395153778
43,"Budapest","Engineer","Male",507322.733837196
50,"Eger","Sales Representative","Female",343223.197934532
44,"Pécs","Nurse","Female",317132.588737787
33,"Szeged","Teacher","Female",299850.840303244
39,"Budapest","Driver","Female",442015.280494139
28,"Pécs","Manager","Female",261562.199462169
45,"Budapest","Sales Representative","Male",468316.43641147
47,"Győr","Accountant","Female",397912.717348364
25,"Eger","Nurse","Female",111482.607346517
49,"Budapest","Manager","Male",664907.571527313
51,"Debrecen","Engineer","Male",546076.994536458
48,"Budapest","Sales Representative","Female",460853.614340533
51,"Budapest","Chef","Female",437661.647259792
29,"Debrecen","Nurse","Male",291135.423263733
29,"Győr","Teacher","Female",236660.220662517
56,"Budapest","Nurse","Female",483482.947994737
49,"Szeged","Teacher","Female",420457.096156522
36,"Budapest","Nurse","Female",359630.678406693
47,"Miskolc","Teacher","Female",399710.104853902
62,"Eger","Sales Representative","Male",438310.476647585
42,"Szeged","Accountant","Female",435449.259922778
35,"Miskolc","Nurse","Female",350712.712549516
33,"Eger","Sales Representative","Male",171792.0241257
26,"Szeged","Manager","Male",195883.70717839
42,"Budapest","Sales Representative","Male",500749.303780122
46,"Szombathely","Nurse","Male",380510.858917158
42,"Szombathely","Sales Representative","Male",437207.147193403
44,"Szombathely","Engineer","Male",414788.312220407
38,"Szombathely","Nurse","Female",280083.718236592
46,"Debrecen","Software Developer","Male",557339.856200893
30,"Debrecen","Nurse","Female",248902.876275276
37,"Debrecen","Driver","Female",317099.717378753
40,"Budapest","Engineer","Male",465158.695816267
56,"Budapest","Nurse","Male",654421.359860614
15,"Pécs","Nurse","Female",0
67,"Budapest","Sales Representative","Male",726299.474503033
32,"Szeged","Teacher","Male",287844.301258409
53,"Pécs","Manager","Female",568163.660578823
37,"Budapest","Nurse","Male",407061.12313082
37,"Szeged","Driver","Female",371987.701555682
38,"Eger","Sales Representative","Female",283670.429762532
11,"Szeged","Nurse","Female",0
75,"Budapest","Doctor","Female",122918.992127701
43,"Budapest","Sales Representative","Male",507014.92247204
48,"Szeged","Teacher","Male",416046.769426773
33,"Budapest","Sales Representative","Male",368080.173725766
31,"Debrecen","Sales Representative","Female",386706.010165516
56,"Debrecen","Teacher","Male",543640.380454563
49,"Szeged","Manager","Male",608194.813737611
53,"Debrecen","Nurse","Female",501705.186316836
36,"Miskolc","Accountant","Male",326195.681985019
24,"Győr","Nurse","Female",145900.809235979
33,"Debrecen","Teacher","Female",263339.890460931
60,"Pécs","Engineer","Female",582059.553694434
21,"Debrecen","Sales Representative","Female",160449.9584528
61,"Szombathely","Accountant","Female",614997.026899228
34,"Eger","Driver","Female",227946.44822029
21,"Debrecen","Teacher","Male",167290.87013325
26,"Eger","Engineer","Male",216591.473379889
44,"Miskolc","Sales Representative","Male",415492.942852913
37,"Szeged","Chef","Female",306744.566973742
9,"Miskolc","Manager","Male",0
36,"Budapest","Sales Representative","Female",356875.508041423
59,"Debrecen","Engineer","Female",670908.751012015
36,"Győr","Accountant","Male",358739.626539625
59,"Pécs","Sales Representative","Male",574801.425673945
32,"Debrecen","Software Developer","Male",468007.647863493
49,"Szeged","Nurse","Male",485403.833395797
36,"Debrecen","Teacher","Male",388052.465543186
51,"Pécs","Nurse","Female",447068.750548151
18,"Miskolc","Software Developer","Male",260663.460590101
42,"Győr","Manager","Male",427134.14361506
56,"Budapest","Engineer","Female",631209.637081283
30,"Győr","Sales Representative","Female",155892.429617276
60,"Szombathely","Teacher","Male",432031.179267805
35,"Budapest","Sales Representative","Female",409429.884310549
33,"Eger","Teacher","Male",269481.261784588
27,"Miskolc","Accountant","Male",194894.629490948
47,"Miskolc","Accountant","Male",386286.002059536
27,"Debrecen","Manager","Female",348364.539476255
23,"Debrecen","Accountant","Male",240357.895435632
